"Korporat Code","Factory","Lifecycle"
"L-IM03-W2.3G","JTK04","to be discontinued"
"L-UM04-W2,5GR","JTK04","inactive"
"L-IM04-W2.3G","JTK04","to be discontinued"
"L-UM05-W2,5GR","JTK04","inactive"
"L-IM05-W2.3G","JTK04","to be discontinued"
"L-UM06-W2,5GR","JTK04","inactive"
"L-IM06-W2.3G","JTK04","to be discontinued"
"L-UM07-W2,5GR","JTK04","inactive"
"L-IM07-W2.3G","JTK04","to be discontinued"
"L-UM08-W2,5GR","JTK04","inactive"
"L-IM08-W2.3G","JTK04","to be discontinued"
"L-UM09-W2,5GR","JTK04","inactive"
"L-IM09-W2.3G","JTK04","to be discontinued"
"L-UM10-W2,5GR","JTK04","inactive"
"L-IM10-W2.3G","JTK04","to be discontinued"
"L-UM11-W2,5GR","JTK04","inactive"
"L-IM11-W2.3G","JTK04","to be discontinued"
"L-UM12-W2,5GR","JTK04","inactive"
"L-IM12-W2.3G","JTK04","to be discontinued"
"L-IM13-W2.3G","JTK04","to be discontinued"
"L-IM14-W2.3G","JTK04","to be discontinued"
"L-IM15-W2.3G","JTK04","to be discontinued"
"L-IM16-W2.3G","JTK04","to be discontinued"
"HBL-IS-W100ML","JTK02","to be discontinued"
"IN-W2TC-W30GR","JTK06","initial"
"TC-LPGBB01-W11GR","JTK01","to be discontinued"
"TC-LPGBB02-W11GR","JTK01","to be discontinued"
"TC-LPGBB03-W11GR","JTK01","to be discontinued"
"BBC-RL01N2-W","JTK02","new product"
"BBC-RL01N1-W","JTK02","new product"
"BBC-RL02N2-W","JTK02","new product"
"BBC-RL02N1-W","JTK02","new product"
"BBC-LL-W15ML","JTK02","existing"
"BBC-LL-W30ML","JTK02","existing"
"BBC-LN-W15ML","JTK02","existing"
"BBC-LN-W30ML","JTK02","existing"
"FM-RLN2-W","JTK02","existing"
"HBL-W1L1-W150ML","JTK02","inactive"
"CM-LCC-W","JTK02","existing"
"FW-W3LCF-W100ML","","inactive"
"FW-W3LCF-W60ML","JTK02","inactive"
"M-RLDC-W20ML","JTK02","inactive"
"M-RLDC-W30G","JTK02","inactive"
"M-LDCN1-W","JTK02","existing"
"M-LDCN2-W","JTK02","existing"
"M-LDCN3-W","JTK02","inactive"
"M-C1LS1W1-W20ML","JTK02","inactive"
"M-C1LS1W1-W30GR","JTK02","inactive"
"M-W2TC1LS1-W30GR","","initial"
"M-C1LS2W1-W20 ML","JTK02","inactive"
"M-C1LS2W1-W30GR","JTK02","inactive"
"M-C1LS2W1-W36ML","","inactive"
"M-LDGN2-W","JTK02","existing"
"M-LDGN1-W","JTK02","existing"
"MA-LESM-W","JTK02","existing"
"MA-W1L1-W60GR","JTK02","inactive"
"FMI-LGT-W","JTK02","existing"
"FT-LFT-W","JTK02","existing"
"FT-RL-W150ML","JTK02","inactive"
"FT-W0L-W150ML","JTK02","inactive"
"FT-W2TL1-W150ML","JTK06","initial"
"FM-RL-W60ML","JTK02","inactive"
"FS-W1L1-W60GR","JTK02","inactive"
"FS-RL-W60ML","JTK02","inactive"
"SRM-RL-W5X5ML","JTK02","inactive"
"SRM-W0L1-W5X5ML","JTK02","inactive"
"FS-RLN2-W","JTK02","existing"
"FW-RLN1-W","JTK02","initial"
"FW-RLGW-W100ML","JTK02","inactive"
"FW-W3LGW-W100ML","JTK02","inactive"
"FW-W0LGW-W60ML","JTK02","inactive"
"FW-RLGW-W60ML","JTK02","inactive"
"P-LHRM-W","JTK06","new product"
"CON-LBBL01-W","JTK02","existing"
"CON-RLBBL01-W","JTK02","new product"
"CON-LBBL02-W","JTK02","existing"
"CON-RLBBL02-W","JTK02","new product"
"CON-LBBL03-W","JTK02","new product"
"CON-LBBL04-W","JTK02","new product"
"F-RLLF01-W","JTK02","new product"
"F-RLLFM-W","JTK02","new product"
"F-LLF01-W","JTK02","existing"
"F-LLFM-W","JTK02","new product"
"F-RLLF02-W","JTK02","new product"
"F-RLLFM2-W","JTK02","new product"
"F-LLF02-W","JTK02","existing"
"F-LLFM2-W","JTK02","new product"
"F-RLLF03-W","JTK02","new product"
"F-RLLFM3-W","JTK02","new product"
"F-LLF03-W","JTK02","existing"
"F-LLFM3-W","JTK02","new product"
"F-RLLF04-W","JTK02","new product"
"F-RLLFM4-W","JTK02","new product"
"F-LLF04-W","JTK02","existing"
"F-LLFM4-W","JTK02","new product"
"F-LLF05-W","JTK02","new product"
"F-LLFM5-W","JTK02","new product"
"F-LLF06-W","JTK02","new product"
"F-LLFM6-W","JTK02","new product"
"B-L01LB-W20G","JTK01","to be discontinued"
"B-L02B-W20G","JTK01","to be discontinued"
"B-L03I-W20G","JTK01","to be discontinued"
"B-L04N-W20G","JTK01","to be discontinued"
"B-R3L01LB-W","JTK01","existing"
"B-R4L01LB-W","JTK01","new product"
"B-R3L02B-W","JTK01","existing"
"B-R4L02B-W","JTK01","new product"
"B-R3L03I-W","JTK01","existing"
"B-R4L03I-W","JTK01","new product"
"B-R3L04N-W","JTK01","existing"
"B-R4L04N-W","JTK01","new product"
"FW-LMGWN2-W","JTK02","existing"
"FW-RLMGWN2-W","JTK02","initial"
"FW-LMGWN1-W","JTK02","existing"
"FW-RLMGWN1-W","JTK02","initial"
"CM-RL-W150ML","JTK02","inactive"
"CM-W1L-W150ML","JTK02","inactive"
"CM-W2TL1-W150ML","JTK06","initial"
"M-RLNC-W20ML","JTK02","inactive"
"M-RLNC-W30G","JTK02","inactive"
"M-LNCN1-W","JTK02","existing"
"M-LNCN2-W","JTK02","existing"
"M-C2LS1W1-W20ML","JTK02","inactive"
"M-C2LS1W1-W30GR","JTK02","inactive"
"M-C2LS1W1-W36ML","","inactive"
"M-W2TC2LS1-W30GR","","initial"
"M-C2LS2W1-W20ML","JTK02","inactive"
"M-C2LS2W1-W30GR","JTK02","inactive"
"M-C2LS2W1-W36ML","","inactive"
"REM-LOIMWN2-W","JTK02","existing"
"REM-RLOIMWN2-W","JTK02","new product"
"REM-LOIMWN1-W","JTK02","existing"
"REM-RLOIMWN1-W","JTK02","new product"
"P-LPM02-W","","inactive"
"P-LPM03-W","","inactive"
"TC-R3LEC01-W","JTK01","existing"
"TC-R3LEC02-W","JTK01","existing"
"TC-R3LEC03-W","JTK01","existing"
"TC-R3LEC04-W","JTK01","existing"
"TC-R3LLF01-W","JTK01","existing"
"TC-R4LLF01-W","JTK01","new product"
"TC-R3LLF02-W","JTK01","existing"
"TC-R4LLF02-W","JTK01","new product"
"TC-R4LLF03-W","JTK01","new product"
"TC-R3LLF03-W","JTK01","existing"
"TC-R3LLF04-W","JTK01","existing"
"TC-R4LLF04-W","","new product"
"TC-R3LLF05-W","JTK01","existing"
"TC-R4LLF05-W","JTK01","new product"
"TC-R3LLF06-W","JTK01","existing"
"TC-R4LLF06-W","JTK01","new product"
"TC-R3LLF07-W","JTK01","existing"
"TC-R4LLF07-W","JTK01","new product"
"P-LZLS-W","","new product"
"P-LSE-W","","new product"
"P-LSMINI1-W","","inactive"
"P-LSMINI2A-W","","inactive"
"SRM-RLSAN1-W","JTK02","existing"
"SRM-LSA-W","JTK02","existing"
"SRM-RLSAN2-W","JTK02","existing"
"MA-MSL-W","JTK02","new product"
"MA-MSLP-W","JTK02","initial"
"TC-R2LEC01-W","JTK01","inactive"
"TC-RLEC01-W10G","JTK01","to be discontinued"
"TC-W0LECB4C1-W10GR","JTK01","inactive"
"TC-RLEC02-W10G","JTK01","to be discontinued"
"TC-R2LEC02-W","JTK01","inactive"
"TC-W0LECB5C2-W10GR","JTK01","inactive"
"TC-WOLSPC2-W12GR","","inactive"
"TC-R2LEC03-W","JTK01","inactive"
"TC-RLEC03-W10G","JTK01","to be discontinued"
"TC-W0LECSPC3-W10GR","JTK01","inactive"
"TC-R2LEC04-W","JTK01","inactive"
"TC-RLEC04-W10G","JTK01","inactive"
"TC-W0LECNC4-W10GR","JTK01","inactive"
"TC-RLLF01-W12G","JTK01","to be discontinued"
"TC-R2LLF01-W","JTK01","to be discontinued"
"TC-W1LB4C1-W12GR","JTK01","inactive"
"TC-R2LLF02-W","JTK01","to be discontinued"
"TC-RLLF02-W12G","JTK01","to be discontinued"
"TC-W1LB5C2-W12GR","JTK01","inactive"
"TC-R2LLF03-W","JTK01","to be discontinued"
"TC-RLLF03-W12G","JTK01","to be discontinued"
"TC-W1LSPC3-W12GR","JTK01","inactive"
"TC-RLLF04-W12G","JTK01","to be discontinued"
"TC-R2LLF04-W","JTK01","to be discontinued"
"TC-W1LNC4-W12GR","JTK01","inactive"
"TC-RLLF05-W","JTK01","inactive"
"TC-RLLF06-W","JTK01","to be discontinued"
"TC-RLLF07-W","JTK01","to be discontinued"
"FW-LWFN2-W","JTK02","existing"
"FW-RLWFN2-W","JTK02","initial"
"FW-LWFN1-W","JTK02","existing"
"FW-RLWFN1-W","JTK02","initial"
"P-LBA-W","JTK06","inactive"
"P-LBB-W","JTK06","inactive"
"P-LBC-W","JTK06","inactive"
"P-LBD-W","JTK06","inactive"
"L-W0PC-W10G","JTK04","to be discontinued"
"L-W0PPR-W10G","JTK04","to be discontinued"
"L-W0PPP-W10G","JTK04","to be discontinued"
"L-NSLT-W","","initial"
"L-W0BO-W6,5GR","JTK04","to be discontinued"
"L-W0BS-W6,5GR","JTK04","to be discontinued"
"L-W0BV-W6,5GR","JTK04","to be discontinued"
"L-W1G2-W3,8GR","JTK04","to be discontinued"
"L-CGC01-W3.8GR","","inactive"
"L-CRR02-W3.8GR","JTK04","inactive"
"L-CRD03-W3.8GR","JTK04","inactive"
"L-CGR04-W3.8GR","JTK04","inactive"
"L-CTP05-W3.8GR","JTK04","inactive"
"L-CWA06-W3.8GR","JTK04","inactive"
"L-CPQ07-W3.8GR","JTK04","inactive"
"L-CTC08-W3.8GR","JTK04","inactive"
"L-CCH09-W3.8GR","JTK04","inactive"
"L-CCP10-W3.8GR","","inactive"
"L-EW1P15C20-W3,8GR","JTK04","inactive"
"L-EW1P16C21-W3,8GR","JTK04","to be discontinued"
"L-W1ER16C23-W3,8GR","JTK04","to be discontinued"
"L-EW1M91C26-W3,8GR","JTK04","inactive"
"L-W1EP41C28-W3,8GR","JTK04","inactive"
"L-EW1L1C29-W3,8GR","JTK04","inactive"
"L-W1EC2C30-W3,8GR","JTK04","to be discontinued"
"L-EW1W2C31-W3,8GR","JTK04","to be discontinued"
"L-W1EB17C32-W3,8GR","JTK04","to be discontinued"
"L-EW1B18C33-W3,8GR","JTK04","inactive"
"L-W1ESOC34-W3,8GR","JTK04","to be discontinued"
"L-EW1GBC35-W3,8GR","JTK04","inactive"
"L-EW1SUPC36-W3,8GR","JTK04","to be discontinued"
"L-W1EPLC37-W3,8GR","JTK04","to be discontinued"
"L-W1ERBC38-W3,8GR","JTK04","inactive"
"L-W1EWRC39-W3,8GR","JTK04","inactive"
"L-W1EDVC40-W3,8GR","JTK04","inactive"
"L-EW0C41-W3,8GR","JTK04","to be discontinued"
"L-W0EPVC42-W3,8GR","JTK04","inactive"
"L-EW0C43-W3,8GR","JTK04","to be discontinued"
"L-W0EDBC44-W3,8GR","JTK04","to be discontinued"
"L-W0EMSC45-W3,8GR","JTK04","to be discontinued"
"L-W0ECMC46-W3,8GR","JTK04","inactive"
"L-W0ELRC47-W3,8GR","JTK04","inactive"
"L-W0EROC48-W3,8GR","JTK04","inactive"
"L-W0ECNC49-W3,8GR","JTK04","inactive"
"L-W0EWPC50-W3,8GR","","inactive"
"L-EPB51-W3,8GR","JTK04","to be discontinued"
"L-EEB52-W3,8GR","JTK04","inactive"
"L-EQR53-W3,8GR","JTK04","to be discontinued"
"L-LL01-W2.3G","JTK04","to be discontinued"
"L-LL02-W2.3G","JTK04","to be discontinued"
"L-LL03-W2.3G","JTK04","to be discontinued"
"L-LL04-W2.3G","JTK04","to be discontinued"
"L-LL05-W2.3G","JTK04","to be discontinued"
"L-LL06-W2.3G","JTK04","to be discontinued"
"L-LL07-W2.3G","JTK04","to be discontinued"
"L-LL08-W2.3G","JTK04","to be discontinued"
"L-LL09-W2.3G","JTK04","to be discontinued"
"L-LL10-W2.3G","JTK04","to be discontinued"
"L-LL11-W2.3G","JTK04","to be discontinued"
"L-LL12-W2.3G","JTK04","to be discontinued"
"L-LL13-W2.3G","JTK04","to be discontinued"
"L-LL14-W2.3G","JTK04","to be discontinued"
"L-LL15-W2.3G","JTK04","to be discontinued"
"L-LL16-W2.3G","JTK04","to be discontinued"
"L-LL17-W2.3G","JTK04","to be discontinued"
"L-LL18-W2.3G","JTK04","to be discontinued"
"L-LL19-W2.3G","JTK04","to be discontinued"
"P-LSEBT-W","JTK06","new product"
"P-LSECC-W","JTK06","new product"
"L-LLW0C1-W2,5GR","JTK04","existing"
"L-LLW0C2-W2,5GR","JTK04","existing"
"L-LLW0C3-W2,5GR","JTK04","existing"
"L-LLW0C4-W2,5GR","JTK04","existing"
"L-LLW0C5-W2,5GR","JTK04","existing"
"L-LLW0C6-W2,5GR","JTK04","existing"
"L-LLW0C7-W2,5GR","JTK04","existing"
"L-LLW0C8-W2,5GR","JTK04","existing"
"L-LLW0C9-W2,5GR","JTK04","existing"
"L-LLW0C10-W2,5GR","JTK04","existing"
"L-LLW0C11-W2,5GR","JTK04","existing"
"L-LLW0C12-W2,5GR","JTK04","existing"
"L-LLW0C13-W2,5GR","JTK04","existing"
"L-LLW0C14-W2,5GR","JTK04","existing"
"B-W1T3LFP03-W30GR","JTK01","inactive"
"MUK-SE-W","JTK01","to be discontinued"
"REM-W0M-W100ML","JTK02","inactive"
"L-W1CMTRC9-W3,8GR","JTK04","to be discontinued"
"L-W1CMSPC16-W3,8GR","JTK04","to be discontinued"
"L-W1CMGPC17-W3,8GR","JTK04","to be discontinued"
"L-W1CMRPC18-W3,8GR","JTK04","to be discontinued"
"L-CMLC21-W3,8GR","","inactive"
"L-CMRP22-W3,8GR","","inactive"
"M-W3MPNP-W30GR","JTK04","initial"
"M-NSPJJ-W","JTK04","initial"
"M-NSPJT-W","","initial"
"HBL-ME-W100ML","JTK02","to be discontinued"
"SRM-NFSASRM-W","JTK02","initial"
"A-NFSSATG-W5ML","JTK02","initial"
"A-NFSDM-W5ML","JTK02","initial"
"A-NFSNTM-W5ML","JTK02","initial"
"A-NFSPFC-W10ML","JTK02","initial"
"P-NFSACS-W","JTK02","initial"
"FW-NFSAH-W10ML","JTK02","initial"
"S-NFSA1-W10ML","JTK02","initial"
"P-BHRFWSRM2-W","JTK02","initial"
"L-NFSCLAD02-W","JTK04","initial"
"L-NFSCLAD03-W","JTK04","initial"
"L-NFSCLAD04-W","JTK04","initial"
"L-NFSCLAD10-W","JTK04","initial"
"F-CLCMS01-W","JTK02","initial"
"F-CLCMS02-W","JTK02","initial"
"F-CLCMS03-W","JTK02","initial"
"BUT-W2LG-W100ML","JTK02","initial"
"BUT-W2MP-W100ML","JTK02","initial"
"BUT-W2P-W100ML","JTK02","initial"
"BUT-W2LG-W150ML","JTK02","initial"
"BUT-W2LG-W50ML","JTK02","initial"
"BUT-W2R-W50ML","JTK02","initial"
"BUT-W2S-W50ML","JTK02","initial"
"M-NFSRWSDCS-W","JTK02","initial"
"P-NFSBCSDCFW-W","JTK02","initial"
"SRM-NFSCABE-W","JTK06","initial"
"S-NFSHM-W10ML","JTK02","initial"
"S-NFSHMN2-W","JTK02","initial"
"IN-NW3C-W30GR","JTK02","initial"
"EB-W2BR-W","","initial"
"EL-W2ESG-W2GR","JTK02","initial"
"EL-W2ESL-W3,5GR","JTK02","initial"
"S-NFSUS-W10ML","JTK02","initial"
"S-NFSHFT-W","JTK06","initial"
"FW-NFSRHMF-W","JTK02","initial"
"SRM-NFSRIH-W","JTK02","initial"
"HBL-W2IS-W100ML","JTK02","initial"
"TC-NFSLBB01-W4GR","JTK01","initial"
"TC-NFSLBB02-W4GR","JTK01","initial"
"FW-W3NLCF-W10ML","JTK02","initial"
"FW-W2LCF-W60ML","JTK02","initial"
"M-NFSRLDC-W5ML","JTK02","initial"
"FW-W2LGWID-W20ML","","initial"
"B-NFSL01LB-W","JTK01","initial"
"B-NFSL02BN2-W","JTK01","initial"
"B-NFSL02B-W","JTK01","initial"
"B-NFSL03IN2-W","JTK01","initial"
"M-NFSRLNC-W5ML","JTK02","initial"
"M-NFSRLSP-W","JTK02","initial"
"TC-W2LLFB4C1-W3,7GR","JTK01","initial"
"TC-W2LLFB5C2ID-W3,7G","JTK01","initial"
"TC-W2LLFSPC3-W3,7GR","JTK01","initial"
"FW-NFSMCFN2-W","JTK02","initial"
"FW-NFSMCF-W10ML","JTK02","initial"
"HBL-W2ME-W100ML","JTK02","initial"
"FW-NFSAHN2-W","JTK02","initial"
"S-NFSNS-W10ML","JTK02","initial"
"FW-NFSPBCFLO-W10ML","JTK02","initial"
"FW-NFSPBCFLON2-W","JTK02","initial"
"FW-NFSPBCFLS-W10ML","JTK02","initial"
"FW-NFSPBCFLSN2-W","JTK02","initial"
"FW-NFSPBJ-W","JTK02","initial"
"M-NFSRPBNS20-W","JTK02","initial"
"M-NFSRPBSPF30-W","JTK02","initial"
"M-NFSRPBNS-W5ML","JTK02","initial"
"M-NFSRPBS3-W","JTK02","initial"
"M-NFSRPBS25-W5ML","JTK02","initial"
"M-RPBSPFS-W","JTK02","initial"
"M-NFSPBNC-W","JTK02","initial"
"M-NFSPBTUC-W","JTK02","initial"
"M-NFSBTUC-W","JTK02","initial"
"SRM-NFSAGIS2-W","JTK02","initial"
"SRM-NFSAGIS5-W","JTK02","initial"
"M-NFSAGNC2-W","JTK02","initial"
"M-NFSAGNC3-W","JTK02","initial"
"M-NFSAGNC5-W","JTK02","initial"
"P-NFSRY-W","JTK02","initial"
"S-NFSSHFT-W","JTK02","initial"
"FW-NFSSB-W10ML","","initial"
"P-NFSSH-W","","initial"
"P-NFSSHSL-W","","initial"
"LW-W2O-W240ML","JTK02","initial"
"LW-W2P-W150ML","JTK02","initial"
"S-W2US-W100ML","","initial"
"P-NFSWS-W","","initial"
"REM-NDACN1-W","JTK02","new product"
"REM-NDACN2-W","JTK02","new product"
"HBW-NDAHBW-W","JTK02","to be discontinued"
"FT-NDATE-W","JTK02","new product"
"FW-AH-W100ML","JTK02","existing"
"FW-AH-W60ML","JTK02","existing"
"HS-AHHGELN2-W","JTK02","to be discontinued"
"HS-NDHGCSR-W","JTK02","initial"
"HS-AHHGEL-W","JTK02","to be discontinued"
"HS-NDAHHGN2-W","JTK02","to be discontinued"
"HBW-NDAHHW-W","JTK02","inactive"
"HBW-NDAHHWN2-W","JTK02","existing"
"HBW-NDAHHWN3-W","JTK02","initial"
"M-AHC-W40ML","JTK02","existing"
"HBL-AHMG-W100ML","JTK02","existing"
"HS-NDAHSS-W","JTK02","inactive"
"SRM-AH-W5X5ML","JTK02","inactive"
"HBL-RAHMG-W","JTK02","new product"
"FM-NDASR-W","JTK02","existing"
"FM-NDAAB-W","JTK02","existing"
"FM-NDOES-W","JTK02","existing"
"FM-MCC-W60ML","JTK02","existing"
"FW-MCF-W100ML","JTK02","existing"
"FW-MCF-W60ML","JTK02","existing"
"FM-NDOPB-W","JTK02","existing"
"CM-SB-W150ML","JTK02","to be discontinued"
"FM-SB-W60ML","JTK02","inactive"
"FS-SB-W100ML","JTK02","inactive"
"FS-SB-W60ML","JTK02","existing"
"FW-SB-W100ML","JTK02","inactive"
"FW-SB-W60ML","JTK02","existing"
"FT-SB-W150ML","JTK02","inactive"
"REM-SBMW-W100ML","JTK02","existing"
"REM-SBMW-W240ML","JTK02","existing"
"IN-SC-W30G","JTK02","inactive"
"SRM-ESE-W100ML","JTK02","to be discontinued"
"MA-NDSAV-W","JTK06","to be discontinued"
"MA-NDSGT-W","JTK06","to be discontinued"
"MA-NDSRI-W","JTK06","to be discontinued"
"MA-NDSRO-W","JTK06","to be discontinued"
"MA-NDSVC-W","JTK06","to be discontinued"
"MA-MSND-W","JTK02","new product"
"MA-MSNDP-W","JTK02","initial"
"FM-NDTOC-W","JTK02","existing"
"M-WHPG-W40ML","JTK02","existing"
"SRM-WHP-W5X5ML","JTK02","inactive"
"SRM-NLBP-W","JTK02","inactive"
"FT-NLC-W","JTK02","inactive"
"FM-NL-W","JTK02","inactive"
"FW-NL-W","JTK02","inactive"
"SRM-NLP-W","JTK02","inactive"
"L-NSN01-W3.9GR","JTK04","inactive"
"L-NCR02-W3.9GR","JTK04","inactive"
"L-NPH03-W3.9GR","JTK04","inactive"
"L-NPC04-W3.9GR","JTK04","inactive"
"L-NCB05-W3.9GR","JTK04","inactive"
"L-NMP06-W3.9GR","JTK04","inactive"
"HC-NS-W170ML","JTK02","existing"
"S-NSN3-W","JTK02","new product"
"S-RNSSEC-W","JTK02","initial"
"S-NSSEC-W","JTK02","new product"
"S-NS-W170ML","JTK02","existing"
"S-NSGWP-W170ML","JTK06","to be discontinued"
"S-NSSI-W","JTK02","new product"
"MZ-W1M2-W150ML","JTK02","existing"
"P-SCR1702-W","","inactive"
"P-SCR1703-W","","inactive"
"P-S1E-W","","inactive"
"P-S2E-W","","inactive"
"P-S3E-W","","inactive"
"P-S4E-W","","inactive"
"P-S5E-W","","inactive"
"P-S6E-W","","inactive"
"P-S7E-W","","inactive"
"P-S8E-W","","inactive"
"B-PBTUBB-W","JTK01","existing"
"M-PBNC20-W","JTK02","new product"
"REM-RPBTUMW-W","JTK02","new product"
"FW-PBNW100-W","JTK02","new product"
"FW-RPBCFLO100-W","JTK02","new product"
"FW-RPBCFLO50-W","JTK02","new product"
"FW-RPBCFLS100-W","JTK02","new product"
"FW-RPBCFLS50-W","JTK02","new product"
"FW-RPBCFLSN3H-W","JTK02","new product"
"FW-RPBCFLSN3-W","JTK02","new product"
"FW-PBCFLO100-W","JTK02","to be discontinued"
"FW-PBCFLO-W100ML","JTK02","to be discontinued"
"FW-PBCFLOP-W","JTK02","initial"
"P-PBCFLO100NFSSHFT-W","JTK06","initial"
"FW-PBCFLO50-W","JTK02","to be discontinued"
"FW-PBCFLO-W60ML","JTK02","to be discontinued"
"FW-PBCFLS100-W","JTK02","to be discontinued"
"FW-PBCFLS-W100ML","JTK02","to be discontinued"
"FW-PBCFLSP-W","JTK02","initial"
"FW-PBCFLS50-W","JTK02","to be discontinued"
"FW-PBCFLSN3-W","JTK02","new product"
"FW-PBCFLS-W60ML","JTK02","to be discontinued"
"FW-PBCFLSN3H-W","JTK02","new product"
"FW-PBCFBM-W","JTK02","initial"
"M-PBL-W20ML","JTK02","inactive"
"M-RPBSPF30-W","JTK02","new product"
"M-RPBNS20-W","JTK02","new product"
"M-RPBNS-W20ML","JTK02","to be discontinued"
"M-RPBSPF-W20ML","JTK02","to be discontinued"
"FM-PBPO-W60ML","JTK02","to be discontinued"
"M-PBPC-W","JTK02","inactive"
"SRM-PB-W","JTK02","new product"
"MA-MSPB-W","JTK02","initial"
"MA-MSPBP-W","JTK02","initial"
"M-PBTUC-W","JTK02","to be discontinued"
"REM-PBTUMW-W","JTK02","existing"
"REM-PBTUMWN2-W","JTK02","inactive"
"MA-PB-W","JTK02","new product"
"P-PRFA-W","JTK06","new product"
"P-PRFB-W","","new product"
"P-PRFC-W","JTK06","new product"
"P-CDL-W","JTK06","inactive"
"MY-PCDL-W","JTK06","inactive"
"P-CDN-W","JTK06","inactive"
"MY-PCDN-W","JTK06","inactive"
"MUK-P-W","","new product"
"PUFF-W0N-WP","JTK06","to be discontinued"
"MZ-W1M1-W50ML","JTK02","existing"
"MZ-W2TM1-W50ML","","initial"
"CM-W3CNO-W150ML","JTK02","inactive"
"SRM-W3NO-W5X5ML","JTK02","inactive"
"M-W3PG-W40ML","JTK02","inactive"
"FT-W3NO-W150ML","JTK02","inactive"
"P-RPB01-W","","initial"
"P-RPB02-W","","initial"
"P-RPB03-W","","initial"
"P-RPB04-W","","initial"
"CUS-CLPGCRA-W","JTK02","new product"
"CUS-CLPGCRB-W","JTK02","new product"
"CUS-CLPGCRC-W","JTK02","new product"
"CUS-CLPGCRD-W","JTK02","new product"
"CUS-CLPGCRE-W","JTK02","new product"
"CUS-CLPGCRG-W","JTK02","new product"
"CUS-CLPGCRF-W","JTK02","new product"
"CUS-CLPGCRH-W","JTK02","new product"
"B-W1RCL01-W14GR","","inactive"
"B-W0RCL04-W14GR","","inactive"
"B-W3RELCP01-W14G","JTK01","to be discontinued"
"B-W3RELCP02-W14G","JTK01","to be discontinued"
"B-W3RELCP03-W14G","JTK01","to be discontinued"
"B-W3RELCP04-W14G","JTK01","to be discontinued"
"B-W3RELFP01-W30G","JTK01","inactive"
"B-W3RELFP02-W30G","JTK01","inactive"
"B-W3RELFP03-W30G","JTK01","inactive"
"B-W3RELFP04-W30G","JTK01","inactive"
"TC-W3RELLB1-W12G","JTK01","existing"
"TC-W3RELB2-W12G","JTK01","existing"
"TC-W3RELI3-W12G","JTK01","existing"
"TC-W3RELLI4-W12G","JTK01","existing"
"CUS-RREFC01-W","JTK02","new product"
"CUS-REFC01-W","JTK02","existing"
"CUS-RREFC02-W","JTK02","new product"
"CUS-REFC02-W","JTK02","existing"
"CUS-REFC03-W","JTK02","existing"
"CUS-RREFC03-W","JTK02","new product"
"CUS-REFC04-W","JTK02","existing"
"CUS-RREFC04-W","JTK02","new product"
"TC-W0REB4C1-W12GR","JTK01","to be discontinued"
"TC-W0REB4C1-W14GR---","JTK01","inactive"
"TC-R2RE01-W","JTK01","new product"
"TC-RRE01-W","JTK01","existing"
"TC-R2RE02-W","JTK01","new product"
"TC-RRE02-W","JTK01","existing"
"TC-W0RESPC2-W12GR","JTK01","to be discontinued"
"TC-RRE03-W","JTK01","existing"
"TC-R2RE03-W","JTK01","new product"
"TC-W0RESBC3-W12GR","JTK01","inactive"
"TC-R2RE04-W","JTK01","new product"
"TC-RRE04-W","JTK01","existing"
"TC-W0RENC4-W12GR","JTK01","inactive"
"TC-RRE05-W","JTK01","existing"
"TC-R2RE05-W","JTK01","new product"
"TC-W0RECBC5-W12GR","JTK01","inactive"
"TC-RIPMFPF11-W","JTK01","to be discontinued"
"TC-RIPMFPF12-W","JTK01","to be discontinued"
"TC-RIPMFPF13-W","JTK01","to be discontinued"
"TC-RIPMFPF14-W","JTK01","to be discontinued"
"TC-RRIPMFPF11-W","JTK01","inactive"
"TC-RRIPMFPF12-W","JTK01","inactive"
"TC-RRIPMFPF13-W","JTK01","inactive"
"TC-RRIPMFPF14-W","JTK01","inactive"
"CUS-RIPMB11-W15G","JTK06","to be discontinued"
"CUS-RIPMB12-W15G","JTK06","to be discontinued"
"CUS-RIPMB13-W15G","JTK06","to be discontinued"
"CUS-RIPMB14-W15G","JTK06","to be discontinued"
"CUS-RRIPMB11-W","JTK06","inactive"
"CUS-RRIPMB12-W","JTK06","inactive"
"CUS-RRIPMB13-W","JTK06","inactive"
"CUS-RRIPMB14-W","JTK06","inactive"
"TC-RLPGBB01-W11GR","JTK01","to be discontinued"
"TC-RLPGBB02-W11GR","JTK01","to be discontinued"
"TC-RLPGBB03-W11GR","JTK01","to be discontinued"
"TC-RR3LEC01-W","JTK01","existing"
"TC-RR3LEC02-W","JTK01","existing"
"TC-RR3LEC03-W","JTK01","existing"
"TC-RR3LEC04-W","JTK01","existing"
"TC-RR3LLF01-W","JTK01","existing"
"TC-RR4LLF01-W","JTK01","new product"
"TC-RR3LLF02-W","JTK01","existing"
"TC-RR4LLF02-W","JTK01","new product"
"TC-RR4LLF03-W","JTK01","new product"
"TC-RR3LLF03-W","JTK01","existing"
"TC-RR3LLF04-W","JTK01","existing"
"TC-RR4LLF04-W","JTK01","new product"
"TC-RR3LLF05-W","JTK01","existing"
"TC-RR4LLF05-W","JTK01","new product"
"TC-RR3LLF06-W","JTK01","existing"
"TC-RR4LLF06-W","JTK01","new product"
"TC-RR3LLF07-W","JTK01","existing"
"TC-RR4LLF07-W","JTK01","new product"
